Trip_Distance,Type_of_Cab,Customer_Since_Months,Life_Style_Index,Confidence_Life_Style_Index,Destination_Type,Customer_Rating,Cancellation_Last_1Month,Var1,Var2,Var3,Gender,Cluster
76.67,2,5.0,2.74133,1,1,3.2,0,51.0,48,72,1,0
33.76,2,10.0,2.74304,2,1,2.70625,0,41.0,51,79,1,0
8.55,0,5.0,2.51264,1,0,2.83875,1,91.0,59,85,1,1
12.56,1,10.0,2.70164,0,0,2.53625,0,75.0,44,74,1,2
17.57,1,6.0,2.71169,1,2,1.885,1,82.0,51,82,1,2
62.43,0,10.0,2.64776,2,0,3.36625,0,75.0,52,82,1,0
40.65,0,4.0,2.55654,2,0,2.31625,0,79.0,46,59,0,2
19.55,1,10.0,2.33895,1,0,3.41125,0,61.0,45,63,0,2
47.77,4,10.0,2.88534,1,0,4.5,0,56.0,47,73,1,0
50.26,2,3.0,2.58975,1,0,2.66875,1,103.0,50,77,0,2
73.58,0,4.0,3.06509,1,4,3.16,3,56.0,49,66,1,0
72.62,3,5.0,2.85063,2,0,2.45,0,60.0,59,87,0,1
36.46,4,10.0,3.13044,1,0,0.6975,0,100.0,61,86,0,1
32.1,3,10.0,2.6917,2,1,3.35,3,48.0,50,73,0,0
56.31,3,0.0,2.69493,0,0,1.235,0,66.0,52,80,1,1
53.01,3,10.0,2.84908,2,1,2.77375,1,41.0,51,68,1,0
49.63,3,10.0,2.55756,2,0,2.82875,0,57.0,52,85,1,1
53.06,2,5.0,2.79351,1,0,3.17125,1,64.0,48,70,1,2
47.58,0,7.0,2.70477,1,7,1.5575,0,43.0,54,77,1,2
54.97,4,3.0,2.97711,2,0,2.635,0,46.0,49,67,0,0
18.25,0,10.0,2.67646,0,1,4.59,0,108.0,45,59,1,2
36.25,2,10.0,2.53434,0,0,4.04375,0,65.0,49,68,1,2
42.01,1,7.0,2.81678,2,1,3.19125,0,99.0,52,65,1,2
52.98,3,1.0,2.59409,0,0,2.10125,1,66.0,49,72,1,2
48.93,4,10.0,2.9236,1,0,2.94125,0,35.0,49,81,0,0
82.25,3,4.0,2.97945,2,0,3.305,0,38.0,62,106,1,1
30.39,4,3.0,3.07388,0,1,2.19625,0,64.0,53,79,1,2
55.19,3,10.0,2.74515,2,0,2.64125,1,32.0,53,80,1,0
19.99,2,5.0,2.58099,0,0,3.1725,2,37.0,48,67,1,2
21.83,1,10.0,2.49861,0,0,3.97875,0,64.0,49,69,1,2
57.47,1,10.0,2.75981,0,0,4.35625,1,84.0,48,80,1,2
25.99,1,4.0,2.93132,2,0,2.93375,3,104.0,52,73,1,2
48.87,2,2.0,2.91352,2,0,1.10625,0,64.0,66,88,1,1
107.12,3,8.0,3.51763,2,0,3.10625,0,38.0,65,99,1,0
19.33,0,10.0,2.90016,1,1,2.96375,0,51.0,49,75,1,2
24.08,3,10.0,3.01174,1,0,1.7725,4,99.0,62,99,0,1
77.37,3,10.0,3.00248,1,0,3.2325,0,74.0,52,67,0,0
75.17,4,10.0,2.7816,1,0,1.2675,1,61.0,54,83,1,1
52.33,1,2.0,3.03797,0,0,3.20375,2,59.0,58,136,1,1
63.14,3,5.0,2.91684,1,0,2.58,1,58.0,57,93,1,1
39.44,1,1.0,2.88238,1,3,3.63625,1,31.0,50,84,1,2
76.44,2,10.0,3.14572,1,0,2.12,1,46.0,59,99,1,1
58.23,1,3.0,2.96641,2,1,2.24625,1,86.0,50,91,1,0
46.95,3,10.0,2.76753,2,2,1.66875,0,47.0,52,72,0,0
45.92,1,2.0,2.65129,1,1,1.40375,0,59.0,57,85,1,1
86.18,3,5.0,3.01805,1,0,2.4575,1,42.0,50,78,1,0
16.41,1,2.0,2.79007,0,0,3.09875,0,56.0,49,67,0,2
24.29,1,8.0,2.61097,1,0,1.38375,1,55.0,53,66,1,2
29.26,2,0.0,2.80789,0,0,2.92,0,44.0,60,93,1,1
29.28,0,10.0,2.80839,1,1,2.16125,0,65.0,47,67,0,2
51.82,2,9.0,2.60184,0,1,3.7275,0,79.0,49,64,1,2
24.16,1,7.0,2.52226,1,0,1.4125,0,52.0,52,73,0,2
37.5,2,10.0,2.72258,0,1,4.1625,0,107.0,48,76,1,2
36.53,3,4.0,2.83003,2,0,3.18625,0,86.0,48,73,1,2
30.75,3,5.0,2.95602,2,0,2.80375,4,45.0,48,79,1,0
11.01,4,4.0,2.98116,0,4,2.93375,2,98.0,47,63,1,2
49.81,1,10.0,2.60725,1,0,1.39625,0,65.0,51,71,1,2
33.48,1,10.0,2.73457,2,0,2.74375,0,101.0,62,96,1,1
106.42,3,2.0,3.14885,1,0,3.9925,0,63.0,55,71,1,0
47.66,2,3.0,2.72332,0,0,2.66,0,47.0,54,76,1,2
45.22,2,10.0,2.83884,2,0,3.6625,0,35.0,48,72,1,0
67.93,0,9.0,3.06136,1,0,2.62,0,74.0,48,75,0,0
56.93,1,2.0,2.56468,0,0,1.0025,1,38.0,62,94,1,1
33.15,2,10.0,3.1778,2,3,3.895,2,99.0,66,112,1,1
75.19,3,10.0,2.99965,2,1,2.45125,0,50.0,48,68,0,0
13.1,0,4.0,2.67482,0,0,3.45,0,76.0,51,82,0,2
36.95,1,5.0,2.6195,2,0,2.5275,3,45.0,56,73,1,1
6.53,2,10.0,2.84139,0,0,2.925,1,101.0,49,83,1,2
74.92,2,1.0,2.77725,1,11,4.2625,0,63.0,48,77,0,2
73.28,3,10.0,2.8186,2,0,2.33875,0,83.0,53,78,0,0
54.63,1,10.0,2.91197,0,0,2.0425,1,36.0,64,108,0,1
29.55,0,4.0,2.73,0,0,3.5225,0,81.0,45,69,1,2
28.42,2,10.0,2.51589,0,3,2.79125,1,52.0,43,62,1,2
15.66,0,2.0,2.57331,0,3,3.985,1,56.0,54,69,1,2
58.99,4,9.0,2.76896,2,0,2.3,0,74.0,52,67,1,0
42.79,0,7.0,2.61273,2,1,2.465,0,48.0,56,84,1,1
38.17,3,8.0,3.39956,1,5,3.85125,2,57.0,48,63,1,0
35.44,3,10.0,2.84169,1,0,3.34,0,62.0,48,81,1,0
62.25,4,10.0,3.39803,2,1,4.7075,1,55.0,45,83,0,0
24.23,2,10.0,3.29187,1,7,2.29625,1,52.0,56,103,0,1
45.74,0,10.0,3.09863,0,2,4.18375,0,42.0,53,78,1,0
14.41,1,7.0,2.64979,0,1,2.42,0,89.0,52,75,1,2
62.93,2,3.0,2.84987,2,0,1.7425,3,66.0,46,69,0,0
36.19,4,2.0,2.59273,1,10,2.61875,0,51.0,51,69,1,2
24.41,3,10.0,2.54379,0,0,0.135,1,46.0,52,73,1,2
107.06,3,10.0,3.17416,2,3,4.645,0,107.0,55,89,0,0
60.95,1,8.0,2.76329,1,0,2.78,0,55.0,52,80,1,0
57.21,1,4.0,2.52768,0,0,3.33375,0,75.0,47,80,1,2
108.09,0,10.0,3.07564,1,0,2.02875,0,54.0,54,89,1,0
44.7,1,4.0,2.86813,0,1,3.18375,0,87.0,49,63,1,2
32.14,1,10.0,2.62359,0,1,1.325,1,91.0,48,68,1,2
35.95,0,10.0,2.91088,0,1,4.24375,1,35.0,60,92,1,1
27.13,1,10.0,2.77837,0,1,2.6975,2,37.0,56,111,1,1
30.15,0,6.0,2.64758,1,10,3.72,1,83.0,49,79,0,2
46.44,1,3.0,2.77576,2,0,2.55375,0,58.0,58,82,0,1
24.02,2,9.0,2.75025,2,0,2.44,2,70.0,50,87,1,1
61.56,1,9.0,2.71556,0,0,3.36125,1,30.0,48,62,0,2
46.27,4,3.0,2.72082,2,0,4.25875,0,65.0,47,74,1,0
28.93,1,10.0,2.90376,0,0,3.46,1,41.0,48,65,1,2
34.98,2,10.0,2.84808,2,1,1.53375,0,75.0,55,83,1,1
42.26,1,10.0,3.07983,0,2,3.10625,1,60.0,53,91,1,1
27.69,2,2.0,2.81334,2,0,2.99,1,37.0,49,85,0,0
43.2,3,2.0,2.87405,2,0,3.56875,1,36.0,52,87,0,0
21.04,1,10.0,2.9281,1,1,3.23,1,57.0,56,76,1,1
75.0,4,4.0,3.39952,1,0,3.5325,1,46.0,56,82,1,0
24.14,2,10.0,2.64532,2,7,2.51375,3,40.0,52,93,1,1
92.7,1,7.0,3.11398,2,0,3.08375,0,77.0,57,96,0,0
33.52,1,0.0,2.59672,0,0,1.82,0,76.0,61,90,0,1
74.73,2,5.0,3.09935,2,0,3.035,1,51.0,58,87,1,0
29.4,2,10.0,2.8169,2,0,3.32,1,39.0,56,79,1,1
42.55,1,7.0,3.05937,0,0,2.84875,1,110.0,59,87,1,1
49.16,2,10.0,2.84549,1,0,3.9975,0,60.0,48,60,1,0
69.43,3,10.0,2.71603,2,0,2.115,1,64.0,52,79,1,0
24.06,4,8.0,2.99655,2,1,3.635,5,66.0,54,82,1,1
15.54,0,10.0,3.09362,0,0,2.94625,0,79.0,52,78,0,2
8.07,0,3.0,3.05642,2,0,2.9775,0,99.0,56,95,1,1
24.38,1,0.0,2.55169,2,0,0.975,1,43.0,50,62,1,2
62.86,1,10.0,2.78042,2,1,3.645,3,45.0,56,84,1,1
46.15,0,10.0,2.74577,0,0,2.43125,0,60.0,62,96,0,1
23.5,4,2.0,2.62113,2,0,1.85,2,86.0,55,79,1,1
10.91,1,1.0,2.90816,0,0,2.81875,0,59.0,48,64,1,2
68.13,3,6.0,2.70388,1,0,2.23125,2,102.0,48,63,1,2
37.92,0,8.0,2.93457,1,0,3.00875,2,105.0,49,65,1,2
18.84,0,4.0,2.72779,1,1,4.34375,1,92.0,43,62,0,2
73.25,4,10.0,2.89994,1,0,3.42,1,36.0,50,80,1,0
45.43,1,5.0,2.74507,0,0,3.30375,1,50.0,50,65,1,2
37.6,3,0.0,2.5228,2,0,1.82375,0,49.0,51,75,1,2
48.79,4,8.0,2.77117,0,0,3.7525,0,42.0,50,72,1,2
25.53,0,5.0,2.77751,0,6,3.79,1,54.0,46,73,0,2
42.82,2,1.0,2.73676,0,1,2.685,0,87.0,48,67,1,2
13.51,2,5.0,2.77226,2,0,2.495,0,86.0,49,71,1,2
44.4,2,10.0,2.65273,1,0,1.27,2,69.0,62,76,1,1
89.93,3,10.0,2.81579,1,1,3.33,2,45.0,47,61,1,0
25.9,1,3.0,3.01989,1,0,4.00625,0,31.0,49,79,1,0
30.75,3,3.0,3.00121,1,0,3.0525,0,53.0,47,81,0,0
47.11,1,4.0,2.81433,2,0,2.1225,1,91.0,54,83,1,1
83.8,4,6.0,2.75491,2,0,1.27625,1,111.0,50,72,1,0
19.97,2,0.0,2.46817,2,4,2.84,0,71.0,46,64,0,2
27.43,3,7.0,2.88674,0,5,3.2825,0,77.0,48,82,0,2
33.29,2,6.0,2.59377,0,0,3.1375,0,30.0,44,54,1,2
13.62,2,9.0,2.7199,1,1,3.3975,1,44.0,57,78,0,1
73.16,4,10.0,2.77681,2,0,2.9075,0,32.0,48,74,0,0
24.53,1,5.0,2.81389,0,1,2.365,1,63.0,53,73,1,2
87.2,2,0.0,2.93165,1,4,3.91125,3,99.0,43,67,1,0
76.94,0,10.0,3.38176,1,2,2.85875,0,47.0,61,95,1,1
36.47,1,2.0,2.66187,0,0,2.2,0,81.0,56,78,0,2
87.07,1,10.0,3.07727,2,1,2.715,1,52.0,55,77,1,0
13.43,2,5.0,2.69496,0,0,3.56,3,42.0,47,81,0,2
60.42,3,3.0,3.50068,0,0,4.09375,0,88.0,51,76,1,0
18.52,1,3.0,2.60581,0,1,3.705,0,42.0,53,72,1,2
40.82,0,2.0,2.80791,2,1,2.97875,1,69.0,57,82,1,1
62.18,0,3.0,3.08036,1,0,4.215,0,53.0,53,69,1,0
60.88,2,10.0,2.65312,1,0,1.05625,0,55.0,49,65,1,2
54.84,1,7.0,2.81805,1,1,1.2175,1,106.0,54,91,0,1
18.59,1,2.0,2.75072,2,1,3.06875,0,90.0,58,82,1,1
63.94,3,10.0,2.92747,1,0,3.07125,2,60.0,54,79,1,0
36.5,2,6.0,2.84245,0,0,4.85375,0,45.0,45,56,0,2
47.3,0,4.0,2.48732,2,3,3.3725,2,95.0,54,65,1,2
18.86,1,10.0,3.04006,0,2,3.915,1,70.0,57,95,1,1
58.98,3,10.0,2.87875,0,0,1.31125,0,41.0,51,92,0,1
33.49,2,6.0,2.79134,0,0,1.66625,0,40.0,60,102,1,1
47.1,0,3.0,3.1175,1,0,4.42625,4,61.0,47,66,1,0
20.68,3,10.0,2.54162,2,1,0.945,1,40.0,45,61,1,2
30.57,2,2.0,2.54259,2,0,3.31125,0,56.0,58,88,1,1
31.96,1,10.0,2.95807,1,1,1.47375,0,51.0,58,85,1,1
8.4,3,0.0,2.6282,1,1,0.92125,5,61.0,44,64,1,2
47.38,0,10.0,2.87582,0,3,4.0075,0,100.0,49,78,0,2
47.47,1,10.0,2.67978,2,2,4.57125,1,111.0,44,64,0,2
36.89,1,9.0,2.60583,2,1,2.01125,0,107.0,48,60,1,2
14.46,3,10.0,2.98202,1,0,2.80875,1,104.0,54,86,0,1
61.33,3,9.0,2.70748,1,2,3.5525,1,48.0,47,74,1,0
44.06,1,2.0,2.99806,2,0,3.34875,0,96.0,49,83,0,0
75.11,4,8.0,2.82845,2,2,2.88,1,57.0,52,87,1,0
55.15,4,1.0,2.61015,2,0,1.7375,0,39.0,49,66,1,2
8.33,3,10.0,2.78055,2,9,1.7525,0,49.0,51,75,1,2
35.33,3,5.0,2.70521,2,0,1.66875,0,35.0,51,80,1,1
35.71,1,2.0,3.00985,0,1,2.69875,1,40.0,54,77,1,2
51.81,4,3.0,2.72831,1,5,3.28625,1,58.0,43,56,0,2
47.37,3,2.0,2.81787,2,1,1.605,2,42.0,55,67,1,1
76.09,1,5.0,2.93852,1,1,3.45125,0,49.0,48,69,1,0
108.64,1,1.0,3.04369,1,3,3.38125,2,65.0,64,87,0,1
50.98,4,3.0,2.759,2,0,2.27625,0,62.0,56,76,1,1
109.23,2,10.0,3.39702,2,0,4.435,1,69.0,56,76,1,0
68.63,0,10.0,2.70037,1,0,3.3825,2,41.0,49,74,1,0
107.47,3,10.0,2.99108,1,1,1.835,0,56.0,52,74,0,0
63.5,0,3.0,2.77945,1,0,2.185,0,36.0,46,67,1,2
54.19,4,8.0,2.98609,1,0,2.85,1,35.0,60,83,1,1
108.55,3,9.0,2.99599,2,0,4.305,0,65.0,46,68,1,0
2.79,2,10.0,2.77518,0,3,3.1425,0,42.0,48,75,0,2
106.39,3,10.0,3.17765,2,1,2.80375,0,55.0,53,77,1,0
76.7,0,2.0,2.69891,1,0,2.0775,2,100.0,49,73,1,2
23.74,1,1.0,2.59402,2,1,1.53875,0,98.0,57,79,0,1
11.48,3,0.0,2.25035,1,0,0.825,1,69.0,59,81,1,1
46.17,0,9.0,3.17587,1,0,3.00625,1,65.0,51,68,1,0
42.04,3,2.0,3.13847,2,2,3.44375,0,32.0,58,76,0,0
32.62,3,9.0,2.70994,2,0,2.55625,0,51.0,49,63,1,2
17.01,1,2.0,2.68619,0,4,4.01375,0,52.0,49,65,1,2
34.4,4,6.0,2.49629,2,0,1.33875,1,85.0,67,88,0,1
34.73,0,10.0,2.7289,2,0,1.74125,1,52.0,46,80,1,2
31.29,0,2.0,2.97385,1,6,3.83625,1,62.0,47,80,1,2
62.24,4,10.0,2.791,2,0,1.7625,1,33.0,51,81,1,0
32.1,1,10.0,2.87922,1,1,2.55,0,56.0,48,67,0,2
64.67,3,10.0,2.87233,2,2,3.03375,0,80.0,52,71,0,0
80.01,2,10.0,2.79268,1,0,1.7625,0,55.0,52,82,1,0
23.69,1,0.0,2.57805,0,0,3.3975,3,62.0,48,82,0,2
54.53,4,10.0,3.01773,2,0,2.39875,1,38.0,48,73,1,0
106.97,4,2.0,3.00361,0,5,2.83,0,41.0,53,81,0,0
60.82,1,10.0,2.77537,1,1,2.28,1,62.0,61,79,1,1
25.21,3,1.0,2.9436,0,0,4.09,0,41.0,53,74,1,2
36.42,0,10.0,2.94945,0,0,1.79,0,36.0,53,97,1,1
43.7,1,10.0,2.97694,0,7,3.135,2,69.0,49,80,0,2
43.16,0,2.0,3.16248,0,0,2.52,1,105.0,61,102,1,1
37.29,2,3.0,2.69325,2,10,2.4825,2,61.0,49,73,0,2
49.12,4,5.0,2.60064,2,0,3.87875,0,39.0,62,83,1,1
29.34,1,10.0,3.0628,0,2,4.1525,0,77.0,49,74,0,2
23.1,1,2.0,2.63358,0,1,2.1675,1,55.0,53,95,0,1
16.52,0,3.0,2.84755,0,5,3.0825,3,77.0,51,69,0,2
60.0,1,10.0,2.83444,2,0,3.37,0,76.0,49,79,1,0
107.65,4,5.0,2.88829,1,0,2.67125,2,43.0,58,81,1,0
16.68,2,1.0,2.5739,2,0,4.07625,0,106.0,46,75,1,2
25.19,2,10.0,2.79537,1,0,3.81,6,60.0,55,79,0,1
19.17,0,5.0,2.86294,0,1,3.7975,0,53.0,52,78,0,2
43.54,4,9.0,2.62271,1,0,3.1875,0,104.0,51,68,0,2
6.89,3,10.0,2.63461,1,3,1.91875,0,60.0,49,69,0,2
45.19,2,5.0,3.02383,1,0,1.54875,2,34.0,55,82,0,1
31.06,4,1.0,2.62113,2,0,2.43125,0,47.0,48,70,0,2
69.1,0,10.0,2.95577,2,0,3.635,1,61.0,51,85,1,0
36.81,1,8.0,2.80634,0,1,2.7525,0,38.0,45,63,1,2
46.99,0,10.0,2.84125,1,0,2.8375,1,54.0,50,87,1,1
22.7,1,10.0,2.92862,2,0,3.3425,0,102.0,55,91,1,1
37.16,3,9.0,2.68748,2,0,3.4975,0,73.0,49,78,1,0
17.39,2,10.0,2.77979,1,0,1.9475,2,90.0,53,94,1,1
107.3,1,2.0,3.24675,1,1,2.55,0,33.0,58,91,0,0
35.77,0,7.0,3.19105,0,0,4.74375,1,40.0,49,71,1,0
88.63,2,10.0,2.81128,1,0,2.6275,1,54.0,54,87,1,0
60.92,1,7.0,2.80322,1,1,3.33625,2,42.0,49,71,1,0
35.61,2,2.0,2.76001,2,3,3.25625,1,49.0,50,74,1,2
31.9,3,10.0,2.81772,1,5,4.13625,2,35.0,46,79,1,2
14.02,1,0.0,2.68736,0,8,2.7425,1,50.0,54,79,0,2
15.67,1,0.0,2.52768,2,0,3.14875,1,79.0,53,71,1,2
107.14,3,10.0,3.11817,1,2,2.0275,0,66.0,58,83,1,0
77.87,1,9.0,3.09624,1,0,3.305,0,53.0,55,88,1,0
30.23,0,9.0,2.54771,0,0,2.3025,0,59.0,46,71,1,2
73.34,2,8.0,3.13961,2,0,4.3575,0,52.0,58,99,1,0
50.28,2,3.0,2.84223,0,1,3.77875,1,47.0,54,74,0,2
62.35,4,7.0,2.60537,2,2,4.1175,0,59.0,54,83,1,0
47.57,1,10.0,2.74225,1,1,2.3775,0,49.0,55,89,1,1
7.46,3,3.0,2.54904,0,1,2.47625,1,63.0,46,72,1,2
24.7,0,6.0,2.64899,2,0,2.14625,2,35.0,48,74,0,2
30.22,2,6.0,2.98682,0,0,3.36125,1,62.0,46,87,1,2
62.99,3,2.0,2.69162,0,0,2.4475,2,45.0,53,79,0,1
83.33,3,6.0,2.87925,1,0,1.53,0,77.0,52,75,1,0
23.86,2,9.0,2.75219,0,0,2.1425,0,38.0,52,73,0,2
6.58,1,10.0,2.77215,1,3,2.0675,3,55.0,51,84,1,1
53.58,1,0.0,2.85949,1,7,2.5125,1,40.0,52,92,0,1
19.48,3,5.0,2.32611,0,2,4.125,0,53.0,45,56,1,2
45.45,4,10.0,2.81388,1,0,3.4375,4,68.0,58,109,0,1
21.02,2,1.0,2.3448,0,0,2.22875,1,88.0,59,76,1,2
8.39,3,6.0,2.75881,0,0,2.98125,0,38.0,53,101,0,1
78.07,2,10.0,2.84293,2,2,1.985,0,39.0,46,57,1,0
50.61,1,10.0,2.90256,2,0,2.18875,0,39.0,53,94,1,1
59.03,0,10.0,2.78052,2,3,1.81,4,53.0,56,80,1,1
64.2,0,8.0,2.87714,2,4,3.1825,0,40.0,51,70,0,0
91.61,0,4.0,3.27191,1,0,3.63625,0,40.0,49,68,1,0
25.57,0,4.0,3.04371,0,3,2.57375,0,47.0,46,92,1,2
91.89,4,9.0,2.90409,2,0,3.95125,0,43.0,47,65,1,0
9.55,1,7.0,2.90016,0,1,3.355,2,35.0,48,79,1,2
86.03,3,4.0,3.0186,1,0,0.845,0,70.0,58,107,1,1
45.26,2,4.0,2.75049,2,2,3.345,0,50.0,48,76,1,0
19.98,1,5.0,3.09759,0,2,3.20875,0,36.0,56,71,1,2
11.86,1,9.0,3.09973,0,6,3.4025,0,52.0,54,83,1,2
47.48,0,9.0,2.75866,1,0,2.86875,0,53.0,50,73,0,2
46.3,0,5.0,3.03812,0,0,2.7875,0,61.0,60,103,1,1
30.38,2,10.0,2.92714,0,3,3.55125,1,107.0,47,76,1,2
32.28,1,10.0,3.21662,1,1,4.05375,3,92.0,49,72,1,0
45.27,2,10.0,3.16308,2,0,2.3925,0,34.0,58,81,1,0
37.3,0,4.0,2.70127,1,0,2.8875,3,99.0,61,80,1,1
60.35,0,7.0,2.87456,0,7,3.18125,0,33.0,49,63,1,2
31.18,3,10.0,2.81641,2,0,3.1175,3,91.0,49,64,0,2
29.4,3,4.0,2.60734,0,0,1.98125,0,101.0,48,80,1,2
20.49,0,0.0,2.66251,0,8,3.47125,0,99.0,48,61,1,2
63.51,0,7.0,3.25513,2,0,3.115,2,55.0,53,86,0,0
107.56,3,10.0,2.98983,1,0,3.6525,0,74.0,49,88,0,0
29.12,4,10.0,2.70538,0,0,4.00375,0,58.0,48,75,1,2
40.92,3,3.0,2.67008,0,0,1.785,1,52.0,53,81,1,1
36.48,2,2.0,2.54203,1,0,0.82125,0,82.0,50,75,0,2
60.18,0,10.0,2.73048,1,0,1.93875,0,39.0,47,64,1,2
21.58,3,6.0,2.82206,1,6,3.89125,1,84.0,49,72,1,2
34.97,2,5.0,2.62857,0,0,1.85625,2,48.0,55,90,0,1
108.34,4,6.0,3.30305,1,0,3.375,1,62.0,49,63,1,0
30.03,0,1.0,2.98383,2,1,1.865,5,72.0,50,71,0,1
21.5,3,7.0,2.65356,0,0,2.00375,1,100.0,50,86,1,2
62.84,0,7.0,2.84394,2,1,1.695,0,71.0,62,86,0,1
24.3,0,1.0,2.90471,0,0,4.68625,0,61.0,46,69,0,2
86.07,4,1.0,2.90707,1,0,4.29125,1,68.0,45,70,1,0
18.27,0,0.0,2.54505,2,0,2.45875,1,39.0,47,64,1,2
35.24,3,2.0,2.68165,2,0,2.68125,1,82.0,61,105,0,1
23.68,3,10.0,2.6622,0,0,2.51375,1,92.0,50,70,1,2
8.55,2,2.0,2.5384,0,2,1.53625,1,110.0,48,78,1,2
44.19,2,2.0,2.73412,1,1,1.24625,2,71.0,55,84,0,1
59.73,1,10.0,3.53476,0,3,2.51125,0,56.0,57,79,0,0
24.28,4,6.0,2.53823,0,3,2.07,0,89.0,48,66,1,2
17.92,3,2.0,2.60702,1,3,3.71,3,102.0,44,55,0,2
12.62,0,4.0,2.78425,0,2,2.57375,0,69.0,45,89,1,2
16.2,0,10.0,3.25537,2,0,2.9975,0,43.0,51,76,0,0
98.1,2,4.0,3.08073,1,0,2.64875,0,79.0,53,83,1,0
25.79,0,2.0,2.7979,0,1,3.95875,1,73.0,51,80,0,2
30.59,3,3.0,2.67882,0,0,4.45125,0,99.0,47,66,1,2
22.97,1,1.0,2.64919,1,0,3.99,1,50.0,51,87,1,2
26.66,4,10.0,2.47423,2,2,0.25,1,80.0,53,65,1,2
30.21,4,4.0,2.3816,2,0,0.70875,0,38.0,48,61,1,2
17.3,2,0.0,2.71241,2,3,3.4775,3,50.0,59,86,1,1
8.96,1,10.0,2.73118,0,0,2.86,2,76.0,56,88,0,1
56.05,1,5.0,2.72075,1,0,3.2725,1,41.0,54,84,1,1
37.73,0,10.0,2.57156,1,0,1.645,2,112.0,54,73,1,2
85.75,0,2.0,2.97849,1,0,3.19125,0,80.0,51,80,1,0
19.88,2,10.0,2.6937,2,0,2.99625,0,68.0,52,71,0,2
30.3,4,0.0,2.90684,2,0,2.16125,0,88.0,53,85,1,1
37.24,1,7.0,2.96606,0,0,3.8775,3,46.0,46,65,0,2
24.23,2,6.0,2.66289,2,0,3.06875,0,100.0,48,71,0,2
51.03,4,10.0,2.72664,2,0,2.63875,2,82.0,55,74,1,0
50.47,1,3.0,2.59674,2,6,4.3025,2,65.0,47,87,1,2
26.1,1,5.0,2.61482,0,0,3.45875,0,94.0,47,62,1,2
35.56,1,10.0,2.94094,1,0,2.78875,0,81.0,49,76,0,2
36.04,1,2.0,2.99703,1,3,3.8375,0,73.0,52,73,1,2
57.64,1,9.0,3.24363,1,0,3.40375,2,56.0,56,75,1,0
76.82,4,0.0,3.0431,2,1,4.10625,0,93.0,48,102,0,0
77.45,1,3.0,2.86034,1,0,1.73875,2,31.0,50,73,1,0
15.79,3,9.0,2.64714,2,2,1.59,0,62.0,46,91,1,2
92.17,0,10.0,2.85895,1,0,2.3225,2,88.0,46,72,0,0
19.88,3,2.0,2.93718,1,2,2.2775,0,72.0,49,66,1,2
54.38,3,1.0,2.78757,2,0,1.62,1,40.0,48,71,1,0
61.25,0,4.0,2.81844,1,0,2.05375,1,60.0,58,81,1,1
77.58,3,0.0,2.94981,1,0,1.07625,4,105.0,53,105,1,1
76.89,4,9.0,2.88586,2,0,4.0175,2,46.0,49,93,1,0
92.19,2,10.0,2.83624,1,0,3.36625,0,66.0,49,73,0,0
40.61,1,7.0,2.7055,0,0,1.54,3,90.0,52,82,1,1
36.75,1,9.0,2.87935,0,0,3.75625,0,85.0,51,75,1,2
48.98,2,6.0,2.94505,0,0,2.9425,1,70.0,60,88,1,1
34.46,3,10.0,3.4508,2,0,3.87,1,102.0,47,88,1,0
14.88,1,10.0,2.4456,1,0,3.99875,0,80.0,48,68,1,2
29.81,4,10.0,2.80931,2,2,2.47,0,64.0,49,72,1,2
29.31,0,4.0,2.87605,0,0,2.39125,0,40.0,54,81,1,1
55.54,0,10.0,3.11426,0,1,2.96625,1,58.0,61,97,1,1
16.66,1,10.0,2.93812,0,1,3.79625,1,69.0,49,81,1,2
30.43,2,3.0,2.5858,2,0,4.25375,2,75.0,50,67,1,2
49.53,3,3.0,2.93405,1,0,4.10375,1,38.0,47,64,1,0
40.26,1,10.0,2.66297,2,0,2.835,0,90.0,48,72,1,2
61.76,3,2.0,2.97165,1,10,4.3325,1,62.0,46,66,1,2
77.49,3,10.0,3.13327,2,3,2.8575,0,109.0,46,78,1,0
62.96,3,6.0,3.15717,2,0,3.7825,0,66.0,54,80,0,0
12.02,4,7.0,2.84663,2,5,2.7525,0,39.0,45,63,1,2
48.53,1,10.0,2.91664,0,0,3.58375,0,74.0,52,76,1,2
22.34,2,8.0,2.84679,2,0,1.5225,0,90.0,50,79,0,2
22.31,3,1.0,2.71097,1,0,0.67,5,45.0,53,85,1,1
55.06,2,10.0,2.933,2,0,3.1825,0,35.0,49,78,1,0
14.76,3,0.0,2.56703,0,0,2.475,0,45.0,49,72,1,2
29.24,2,9.0,2.5428,0,0,3.41625,0,38.0,48,63,1,2
18.94,2,10.0,2.73944,0,0,2.38125,2,36.0,48,67,1,2
20.15,3,10.0,2.62239,1,2,3.9825,1,65.0,50,80,1,2
30.48,1,7.0,2.74677,0,0,2.76375,1,80.0,47,68,1,2
83.71,1,10.0,2.79513,1,0,3.25625,0,64.0,63,103,1,1
108.74,3,9.0,3.00376,2,1,4.17375,1,74.0,49,78,0,0
22.58,2,10.0,2.66817,2,0,3.80375,0,51.0,44,64,1,2
60.2,0,10.0,3.17714,2,0,3.73125,1,85.0,47,62,1,0
29.14,1,0.0,2.41217,2,1,0.75875,0,40.0,48,70,1,2
46.76,1,2.0,3.09165,1,0,3.6325,0,74.0,51,78,1,0
86.1,4,7.0,3.17518,2,0,4.3125,3,53.0,55,94,1,0
